event_id,user_id,session_id,event_type,product_id,query_text,duration_ms,created_at,page,product_type,time_since_prev_s,session_event_index,device,referrer,preferred_brand,preferred_budget,preferred_purpose,cart_size
EVT_000563,US_015,SSN_US_015_01,add_to_wishlist,4,,1322,2026-04-20T14:05:36Z,wishlist,LAPTOP,7,4,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000564,US_015,SSN_US_015_01,search,,laptop core i5 tầm 20tr,,2026-04-20T14:06:26Z,products_list,LAPTOP,50,5,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000565,US_015,SSN_US_015_01,view,4,,52307,2026-04-20T14:06:39Z,product_detail,LAPTOP,13,6,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000566,US_015,SSN_US_015_01,add_to_wishlist,4,,1338,2026-04-20T14:07:28Z,wishlist,LAPTOP,49,7,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000567,US_015,SSN_US_015_01,search,,laptop intel arc dưới 10tr,,2026-04-20T14:08:03Z,products_list,LAPTOP,35,8,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000568,US_015,SSN_US_015_01,view,4,,43588,2026-04-20T14:09:32Z,product_detail,LAPTOP,89,9,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000569,US_015,SSN_US_015_01,add_to_wishlist,4,,2388,2026-04-20T14:10:57Z,wishlist,LAPTOP,85,10,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000570,US_015,SSN_US_015_01,search,,laptop ultra 7 15-20tr,,2026-04-20T14:11:15Z,products_list,LAPTOP,18,11,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000571,US_015,SSN_US_015_02,search,,laptop 14 inch nhẹ dưới 1.5kg,,2026-04-20T16:42:00Z,products_list,LAPTOP,0,1,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000572,US_015,SSN_US_015_02,filter,,filter: purpose=văn phòng,,2026-04-20T16:43:01Z,products_list,LAPTOP,61,2,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000573,US_015,SSN_US_015_02,view,4,,72420,2026-04-20T16:43:55Z,product_detail,LAPTOP,54,3,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000574,US_015,SSN_US_015_02,add_to_wishlist,4,,2195,2026-04-20T16:44:43Z,wishlist,LAPTOP,48,4,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000575,US_015,SSN_US_015_02,search,,laptop văn phòng hp tầm 20tr,,2026-04-20T16:45:11Z,products_list,LAPTOP,28,5,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000576,US_015,SSN_US_015_02,view,8,,59401,2026-04-20T16:46:19Z,product_detail,LAPTOP,68,6,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000577,US_015,SSN_US_015_02,add_to_wishlist,8,,973,2026-04-20T16:47:27Z,wishlist,LAPTOP,68,7,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000578,US_015,SSN_US_015_02,search,,laptop văn phòng hp tầm 20tr,,2026-04-20T16:48:19Z,products_list,LAPTOP,52,8,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000579,US_015,SSN_US_015_02,view,10,,20423,2026-04-20T16:49:30Z,product_detail,LAPTOP,71,9,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000580,US_015,SSN_US_015_02,add_to_wishlist,10,,1200,2026-04-20T16:50:09Z,wishlist,LAPTOP,39,10,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000581,US_015,SSN_US_015_02,search,,laptop có sạc type-c,,2026-04-20T16:50:24Z,products_list,LAPTOP,15,11,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000582,US_015,SSN_US_015_02,view,6,,38321,2026-04-20T16:51:23Z,product_detail,LAPTOP,59,12,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000583,US_015,SSN_US_015_02,add_to_wishlist,6,,1655,2026-04-20T16:51:38Z,wishlist,LAPTOP,15,13,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000584,US_015,SSN_US_015_02,search,,laptop rtx 2050 tầm 20tr,,2026-04-20T16:52:38Z,products_list,LAPTOP,60,14,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000585,US_015,SSN_US_015_02,view,4,,67367,2026-04-20T16:54:00Z,product_detail,LAPTOP,82,15,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000586,US_015,SSN_US_015_02,add_to_wishlist,4,,1924,2026-04-20T16:54:28Z,wishlist,LAPTOP,28,16,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000587,US_015,SSN_US_015_02,search,,laptop ultra 5 dưới 30tr,,2026-04-20T16:55:42Z,products_list,LAPTOP,74,17,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000588,US_015,SSN_US_015_02,view,1,,74740,2026-04-20T16:56:24Z,product_detail,LAPTOP,42,18,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000589,US_015,SSN_US_015_02,add_to_wishlist,1,,1942,2026-04-20T16:57:10Z,wishlist,LAPTOP,46,19,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000590,US_015,SSN_US_015_02,search,,laptop rtx 2050 4gb,,2026-04-20T16:57:28Z,products_list,LAPTOP,18,20,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000591,US_015,SSN_US_015_02,view,7,,44215,2026-04-20T16:57:43Z,product_detail,LAPTOP,15,21,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000592,US_015,SSN_US_015_03,search,,laptop core i5 15-20tr,,2026-04-20T18:15:00Z,products_list,LAPTOP,0,1,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000593,US_015,SSN_US_015_03,filter,,filter: purpose=văn phòng,,2026-04-20T18:15:12Z,products_list,LAPTOP,12,2,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000594,US_015,SSN_US_015_03,view,10,,20775,2026-04-20T18:15:26Z,product_detail,LAPTOP,14,3,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000595,US_015,SSN_US_015_03,add_to_wishlist,10,,2088,2026-04-20T18:16:56Z,wishlist,LAPTOP,90,4,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000596,US_015,SSN_US_015_03,search,,laptop văn phòng hp tầm 20tr,,2026-04-20T18:18:22Z,products_list,LAPTOP,86,5,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000597,US_015,SSN_US_015_03,view,10,,35993,2026-04-20T18:19:18Z,product_detail,LAPTOP,56,6,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000598,US_015,SSN_US_015_03,add_to_wishlist,10,,1909,2026-04-20T18:20:09Z,wishlist,LAPTOP,51,7,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000599,US_015,SSN_US_015_03,search,,laptop văn phòng hp tầm 20tr,,2026-04-20T18:21:19Z,products_list,LAPTOP,70,8,mobile,direct,HP,tầm 20tr,văn phòng,0
EVT_000600,US_016,SSN_US_016_01,search,,laptop laptop AI asus 10-15tr,,2026-04-12T11:24:00Z,products_list,LAPTOP,0,1,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000601,US_016,SSN_US_016_01,filter,,filter: purpose=laptop AI,,2026-04-12T11:24:20Z,products_list,LAPTOP,20,2,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000602,US_016,SSN_US_016_01,view,10,,27023,2026-04-12T11:24:58Z,product_detail,LAPTOP,38,3,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000603,US_016,SSN_US_016_01,add_to_wishlist,10,,1684,2026-04-12T11:25:36Z,wishlist,LAPTOP,38,4,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000604,US_016,SSN_US_016_01,search,,laptop hp 10-15tr,,2026-04-12T11:26:38Z,products_list,LAPTOP,62,5,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000605,US_016,SSN_US_016_01,view,6,,25434,2026-04-12T11:27:10Z,product_detail,LAPTOP,32,6,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000606,US_016,SSN_US_016_01,add_to_wishlist,6,,653,2026-04-12T11:28:33Z,wishlist,LAPTOP,83,7,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000607,US_016,SSN_US_016_01,search,,laptop laptop AI asus 10-15tr,,2026-04-12T11:29:14Z,products_list,LAPTOP,41,8,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000608,US_016,SSN_US_016_01,view,12,,54809,2026-04-12T11:30:21Z,product_detail,LAPTOP,67,9,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000609,US_016,SSN_US_016_02,search,,laptop laptop AI asus 10-15tr,,2026-04-12T12:25:00Z,products_list,LAPTOP,0,1,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000610,US_016,SSN_US_016_02,filter,,filter: brand=hp,,2026-04-12T12:25:08Z,products_list,LAPTOP,8,2,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000611,US_016,SSN_US_016_02,view,13,,62690,2026-04-12T12:25:59Z,product_detail,LAPTOP,51,3,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000612,US_016,SSN_US_016_02,add_to_cart,11,,4346,2026-04-12T12:27:14Z,cart,LAPTOP,75,4,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000613,US_016,SSN_US_016_02,remove_from_cart,11,,1331,2026-04-12T12:28:32Z,cart,LAPTOP,78,5,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000614,US_016,SSN_US_016_02,view,12,,37657,2026-04-12T12:29:24Z,product_detail,LAPTOP,52,6,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000615,US_016,SSN_US_016_02,add_to_cart,6,,8001,2026-04-12T12:30:28Z,cart,LAPTOP,64,7,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000616,US_016,SSN_US_016_02,checkout_start,,,7922,2026-04-12T12:31:43Z,checkout,LAPTOP,75,8,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000617,US_016,SSN_US_016_02,purchase,6,,12335,2026-04-12T12:32:04Z,checkout_success,LAPTOP,21,9,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000618,US_016,SSN_US_016_02,view,6,,69908,2026-04-12T12:33:27Z,product_detail,LAPTOP,83,10,mobile,organic,ASUS,10-15tr,laptop AI,0
EVT_000619,US_016,SSN_US_016_02,add_to_cart,6,,7974,2026-04-12T12:33:43Z,cart,LAPTOP,16,11,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000620,US_016,SSN_US_016_02,checkout_start,,,10094,2026-04-12T12:33:56Z,checkout,LAPTOP,13,12,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000621,US_016,SSN_US_016_03,search,,laptop laptop AI asus 10-15tr,,2026-04-12T13:54:00Z,products_list,LAPTOP,0,1,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000622,US_016,SSN_US_016_03,filter,,filter: brand=asus,,2026-04-12T13:55:15Z,products_list,LAPTOP,75,2,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000623,US_016,SSN_US_016_03,view,6,,26213,2026-04-12T13:55:55Z,product_detail,LAPTOP,40,3,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000624,US_016,SSN_US_016_03,add_to_wishlist,6,,1249,2026-04-12T13:56:16Z,wishlist,LAPTOP,21,4,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000625,US_016,SSN_US_016_03,search,,laptop laptop AI asus 10-15tr,,2026-04-12T13:57:41Z,products_list,LAPTOP,85,5,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000626,US_016,SSN_US_016_03,view,12,,26410,2026-04-12T13:58:24Z,product_detail,LAPTOP,43,6,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000627,US_016,SSN_US_016_03,add_to_wishlist,12,,2398,2026-04-12T13:59:47Z,wishlist,LAPTOP,83,7,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000628,US_016,SSN_US_016_03,search,,laptop laptop AI asus 10-15tr,,2026-04-12T14:01:00Z,products_list,LAPTOP,73,8,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000629,US_016,SSN_US_016_03,view,6,,68317,2026-04-12T14:01:16Z,product_detail,LAPTOP,16,9,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000630,US_016,SSN_US_016_03,add_to_wishlist,6,,864,2026-04-12T14:02:25Z,wishlist,LAPTOP,69,10,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000631,US_016,SSN_US_016_03,search,,laptop pin tốt cho sinh viên,,2026-04-12T14:03:52Z,products_list,LAPTOP,87,11,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000632,US_016,SSN_US_016_03,view,9,,28028,2026-04-12T14:04:18Z,product_detail,LAPTOP,26,12,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000633,US_016,SSN_US_016_03,add_to_wishlist,9,,1222,2026-04-12T14:05:38Z,wishlist,LAPTOP,80,13,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000634,US_016,SSN_US_016_03,search,,laptop msi 25-30tr,,2026-04-12T14:06:57Z,products_list,LAPTOP,79,14,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000635,US_016,SSN_US_016_03,view,4,,40676,2026-04-12T14:07:21Z,product_detail,LAPTOP,24,15,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000636,US_016,SSN_US_016_03,add_to_wishlist,4,,1662,2026-04-12T14:07:47Z,wishlist,LAPTOP,26,16,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000637,US_016,SSN_US_016_03,search,,laptop laptop AI asus 10-15tr,,2026-04-12T14:09:16Z,products_list,LAPTOP,89,17,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000638,US_016,SSN_US_016_03,view,5,,30864,2026-04-12T14:10:40Z,product_detail,LAPTOP,84,18,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000639,US_016,SSN_US_016_03,add_to_wishlist,5,,1900,2026-04-12T14:12:02Z,wishlist,LAPTOP,82,19,mobile,organic,ASUS,10-15tr,laptop AI,1
EVT_000640,US_017,SSN_US_017_01,search,,laptop rtx 2050 tầm 20tr,,2026-04-19T13:39:00Z,products_list,LAPTOP,0,1,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000641,US_017,SSN_US_017_01,filter,,filter: purpose=văn phòng,,2026-04-19T13:40:52Z,products_list,LAPTOP,112,2,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000642,US_017,SSN_US_017_01,view,8,,34048,2026-04-19T13:41:15Z,product_detail,LAPTOP,23,3,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000643,US_017,SSN_US_017_01,add_to_wishlist,8,,2248,2026-04-19T13:43:50Z,wishlist,LAPTOP,155,4,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000644,US_017,SSN_US_017_01,search,,laptop văn phòng hp dưới 10tr,,2026-04-19T13:46:23Z,products_list,LAPTOP,153,5,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000645,US_017,SSN_US_017_01,view,10,,22782,2026-04-19T13:47:22Z,product_detail,LAPTOP,59,6,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000646,US_017,SSN_US_017_01,add_to_wishlist,10,,2010,2026-04-19T13:49:04Z,wishlist,LAPTOP,102,7,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000647,US_017,SSN_US_017_01,search,,laptop ryzen 5 15-20tr,,2026-04-19T13:51:35Z,products_list,LAPTOP,151,8,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000648,US_017,SSN_US_017_01,view,10,,31370,2026-04-19T13:52:58Z,product_detail,LAPTOP,83,9,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000649,US_017,SSN_US_017_01,add_to_wishlist,10,,1296,2026-04-19T13:53:26Z,wishlist,LAPTOP,28,10,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000650,US_017,SSN_US_017_01,search,,laptop văn phòng hp dưới 10tr,,2026-04-19T13:55:14Z,products_list,LAPTOP,108,11,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000651,US_017,SSN_US_017_01,view,10,,66116,2026-04-19T13:57:33Z,product_detail,LAPTOP,139,12,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000652,US_017,SSN_US_017_01,add_to_wishlist,10,,2362,2026-04-19T13:59:38Z,wishlist,LAPTOP,125,13,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000653,US_017,SSN_US_017_01,search,,laptop core i7 dưới 30tr,,2026-04-19T14:03:03Z,products_list,LAPTOP,205,14,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000654,US_017,SSN_US_017_01,view,10,,51749,2026-04-19T14:05:33Z,product_detail,LAPTOP,150,15,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000655,US_017,SSN_US_017_01,add_to_wishlist,10,,1750,2026-04-19T14:06:54Z,wishlist,LAPTOP,81,16,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000656,US_017,SSN_US_017_01,search,,laptop acer 10-15tr,,2026-04-19T14:10:35Z,products_list,LAPTOP,221,17,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000657,US_017,SSN_US_017_01,view,10,,47464,2026-04-19T14:13:24Z,product_detail,LAPTOP,169,18,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000658,US_017,SSN_US_017_01,add_to_wishlist,10,,1107,2026-04-19T14:16:28Z,wishlist,LAPTOP,184,19,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000659,US_017,SSN_US_017_01,search,,laptop học IT + lập trình,,2026-04-19T14:19:14Z,products_list,LAPTOP,166,20,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000660,US_017,SSN_US_017_01,view,10,,74633,2026-04-19T14:19:54Z,product_detail,LAPTOP,40,21,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000661,US_017,SSN_US_017_01,add_to_wishlist,10,,1860,2026-04-19T14:20:36Z,wishlist,LAPTOP,42,22,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000662,US_017,SSN_US_017_01,search,,laptop ssd 1tb,,2026-04-19T14:21:10Z,products_list,LAPTOP,34,23,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000663,US_017,SSN_US_017_01,view,15,,55859,2026-04-19T14:23:00Z,product_detail,LAPTOP,110,24,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000664,US_017,SSN_US_017_01,add_to_wishlist,15,,2076,2026-04-19T14:24:45Z,wishlist,LAPTOP,105,25,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000665,US_017,SSN_US_017_01,search,,laptop ssd 1tb,,2026-04-19T14:28:18Z,products_list,LAPTOP,213,26,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000666,US_017,SSN_US_017_01,view,10,,50686,2026-04-19T14:29:54Z,product_detail,LAPTOP,96,27,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000667,US_017,SSN_US_017_01,add_to_wishlist,10,,2400,2026-04-19T14:32:26Z,wishlist,LAPTOP,152,28,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000668,US_017,SSN_US_017_01,search,,laptop mỏng nhẹ pin trâu,,2026-04-19T14:34:09Z,products_list,LAPTOP,103,29,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000669,US_017,SSN_US_017_01,view,10,,51124,2026-04-19T14:37:32Z,product_detail,LAPTOP,203,30,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000670,US_017,SSN_US_017_01,add_to_wishlist,10,,1536,2026-04-19T14:38:18Z,wishlist,LAPTOP,46,31,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000671,US_017,SSN_US_017_01,search,,laptop văn phòng hp dưới 10tr,,2026-04-19T14:39:18Z,products_list,LAPTOP,60,32,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000672,US_017,SSN_US_017_01,view,10,,21188,2026-04-19T14:42:02Z,product_detail,LAPTOP,164,33,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000673,US_017,SSN_US_017_01,add_to_wishlist,10,,703,2026-04-19T14:44:22Z,wishlist,LAPTOP,140,34,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000674,US_017,SSN_US_017_01,search,,laptop rtx 2050 20-25tr,,2026-04-19T14:46:14Z,products_list,LAPTOP,112,35,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000675,US_017,SSN_US_017_01,view,4,,73520,2026-04-19T14:48:32Z,product_detail,LAPTOP,138,36,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000676,US_017,SSN_US_017_01,add_to_wishlist,4,,820,2026-04-19T14:48:52Z,wishlist,LAPTOP,20,37,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000677,US_017,SSN_US_017_01,search,,laptop msi 25-30tr,,2026-04-19T14:49:13Z,products_list,LAPTOP,21,38,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000678,US_017,SSN_US_017_01,view,10,,41982,2026-04-19T14:49:32Z,product_detail,LAPTOP,19,39,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000679,US_017,SSN_US_017_01,add_to_wishlist,10,,692,2026-04-19T14:50:17Z,wishlist,LAPTOP,45,40,desktop,ads,HP,dưới 10tr,văn phòng,0
EVT_000680,US_018,SSN_US_018_01,search,,laptop rtx 25-30tr,,2026-04-06T12:39:00Z,products_list,LAPTOP,0,1,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000681,US_018,SSN_US_018_01,filter,,filter: ram>=32,,2026-04-06T12:40:40Z,products_list,LAPTOP,100,2,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000682,US_018,SSN_US_018_01,view,3,,42140,2026-04-06T12:43:43Z,product_detail,LAPTOP,183,3,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000683,US_018,SSN_US_018_01,add_to_wishlist,3,,1278,2026-04-06T12:47:10Z,wishlist,LAPTOP,207,4,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000684,US_018,SSN_US_018_01,search,,laptop đồ hoạ - kỹ thuật dell 20-25tr,,2026-04-06T12:51:02Z,products_list,LAPTOP,232,5,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000685,US_018,SSN_US_018_01,view,10,,38163,2026-04-06T12:54:16Z,product_detail,LAPTOP,194,6,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000686,US_018,SSN_US_018_01,add_to_wishlist,10,,2231,2026-04-06T12:57:20Z,wishlist,LAPTOP,184,7,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000687,US_018,SSN_US_018_01,search,,laptop đồ hoạ - kỹ thuật dell 20-25tr,,2026-04-06T13:00:14Z,products_list,LAPTOP,174,8,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000688,US_018,SSN_US_018_01,view,11,,19746,2026-04-06T13:03:49Z,product_detail,LAPTOP,215,9,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000689,US_018,SSN_US_018_01,add_to_wishlist,11,,1822,2026-04-06T13:06:56Z,wishlist,LAPTOP,187,10,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000690,US_018,SSN_US_018_01,search,,laptop asus 25-30tr,,2026-04-06T13:08:13Z,products_list,LAPTOP,77,11,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000691,US_018,SSN_US_018_01,view,15,,49486,2026-04-06T13:10:59Z,product_detail,LAPTOP,166,12,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000692,US_018,SSN_US_018_01,add_to_wishlist,15,,949,2026-04-06T13:13:12Z,wishlist,LAPTOP,133,13,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000693,US_018,SSN_US_018_01,search,,laptop core i7 25-30tr,,2026-04-06T13:14:11Z,products_list,LAPTOP,59,14,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000694,US_018,SSN_US_018_01,view,15,,33872,2026-04-06T13:15:24Z,product_detail,LAPTOP,73,15,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000695,US_018,SSN_US_018_01,add_to_wishlist,15,,664,2026-04-06T13:16:45Z,wishlist,LAPTOP,81,16,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000696,US_018,SSN_US_018_01,search,,laptop gaming rtx,,2026-04-06T13:19:17Z,products_list,LAPTOP,152,17,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000697,US_018,SSN_US_018_01,view,9,,38558,2026-04-06T13:20:43Z,product_detail,LAPTOP,86,18,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000698,US_018,SSN_US_018_01,add_to_wishlist,9,,1457,2026-04-06T13:21:50Z,wishlist,LAPTOP,67,19,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000699,US_018,SSN_US_018_01,search,,laptop có thunderbolt 4,,2026-04-06T13:23:16Z,products_list,LAPTOP,86,20,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000700,US_018,SSN_US_018_01,view,15,,48907,2026-04-06T13:26:43Z,product_detail,LAPTOP,207,21,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000701,US_018,SSN_US_018_01,add_to_wishlist,15,,2387,2026-04-06T13:28:06Z,wishlist,LAPTOP,83,22,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000702,US_018,SSN_US_018_01,search,,laptop đồ hoạ - kỹ thuật dell 20-25tr,,2026-04-06T13:31:16Z,products_list,LAPTOP,190,23,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000703,US_018,SSN_US_018_01,view,15,,27049,2026-04-06T13:32:19Z,product_detail,LAPTOP,63,24,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000704,US_018,SSN_US_018_01,add_to_wishlist,15,,1662,2026-04-06T13:35:25Z,wishlist,LAPTOP,186,25,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000705,US_018,SSN_US_018_01,search,,laptop msi 25-30tr,,2026-04-06T13:38:35Z,products_list,LAPTOP,190,26,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000706,US_018,SSN_US_018_01,view,8,,52437,2026-04-06T13:40:50Z,product_detail,LAPTOP,135,27,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000707,US_018,SSN_US_018_01,add_to_wishlist,8,,1371,2026-04-06T13:42:21Z,wishlist,LAPTOP,91,28,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000708,US_018,SSN_US_018_01,search,,laptop render nhẹ sketchup,,2026-04-06T13:44:33Z,products_list,LAPTOP,132,29,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000709,US_018,SSN_US_018_01,view,15,,40434,2026-04-06T13:46:12Z,product_detail,LAPTOP,99,30,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
EVT_000710,US_018,SSN_US_018_01,add_to_wishlist,15,,1718,2026-04-06T13:48:45Z,wishlist,LAPTOP,153,31,desktop,ads,Dell,20-25tr,đồ hoạ - kỹ thuật,0
